"","Group","Collection_Method","Plant","Date_Collected","Island","Site","Working_Name","Species_Name","Stage","Sex","Length_mm","Width_mm","Height_mm","Shape","Pi","Volume_mm3","Volume_ml","Mass_g","Mass_mg","Total_Mass_mg","Scale_Weight_mg","Scale","Box.Number","Column","Row","Notes","Measurer"
"3405","Diptera","Black_light","Pisonia_grandis","19-Oct-16","Cooper","1","Brown_patterned_nematocera","Brown_patterned_nematocera","Adult","",3.8,0.5,0.5,"Ellipsoid",3.141592,"0.4974187333","0.0004974187333","0.0005471606067","0.5471606067",0.5471606067,"","","5","G",8,"","JPM"
"3406","Diptera","Black_light","Pisonia_grandis","19-Oct-16","Cooper","1","Brown_patterned_nematocera","Brown_patterned_nematocera","Adult","",4.1,0.5,0.5,"Ellipsoid",3.141592,"0.5366886333","0.0005366886333","0.0005903574967","0.5903574967",0.5903574967,"","","5","G",8,"","JPM"
"3407","Diptera","Black_light","Pisonia_grandis","19-Oct-16","Cooper","1","Brown_patterned_nematocera","Brown_patterned_nematocera","Adult","",3.7,0.6,0.6,"Ellipsoid",3.141592,"0.697433424","0.000697433424","0.0007671767664","0.7671767664",0.7671767664,"","","5","G",8,"","JPM"
"3408","Diptera","Black_light","Pisonia_grandis","19-Oct-16","Cooper","1","Brown_patterned_nematocera","Brown_patterned_nematocera","Adult","",3.5,0.4,0.5,"Ellipsoid",3.141592,"0.3665190667","0.0003665190667","0.0004031709733","0.4031709733",0.4031709733,"","","5","G",8,"","JPM"
"3409","Diptera","Black_light","Pisonia_grandis","19-Oct-16","Cooper","1","Brown_patterned_nematocera","Brown_patterned_nematocera","Adult","",4.1,0.5,0.5,"Ellipsoid",3.141592,"0.5366886333","0.0005366886333","0.0005903574967","0.5903574967",0.5903574967,"","","5","G",8,"","JPM"
"3410","Diptera","Black_light","Pisonia_grandis","19-Oct-16","Cooper","1","Brown_patterned_nematocera","Brown_patterned_nematocera","Adult","",4,0.4,0.4,"Ellipsoid",3.141592,"0.3351031467","0.0003351031467","0.0003686134613","0.3686134613",0.3686134613,"","","5","G",8,"","JPM"
"3411","Diptera","Black_light","Pisonia_grandis","19-Oct-16","Cooper","1","Brown_patterned_nematocera","Brown_patterned_nematocera","Adult","",3.5,0.3,0.3,"Ellipsoid",3.141592,"0.16493358","0.00016493358","0.000181426938","0.181426938",0.181426938,"","","5","G",8,"","JPM"
"3412","Diptera","Black_light","Pisonia_grandis","19-Oct-16","Cooper","1","Brown_patterned_nematocera","Brown_patterned_nematocera","Adult","",4,0.3,0.3,"Ellipsoid",3.141592,"0.18849552","0.00018849552","0.000207345072","0.207345072",0.207345072,"","","5","G",8,"","JPM"
"3413","Diptera","Black_light","Pisonia_grandis","19-Oct-16","Cooper","1","Brown_patterned_nematocera","Brown_patterned_nematocera","Adult","",4,0.5,0.5,"Ellipsoid",3.141592,"0.5235986667","0.0005235986667","0.0005759585333","0.5759585333",0.5759585333,"","","5","G",8,"","JPM"
"3414","Diptera","Fogging","Pisonia_grandis","10-Sep-16","Cooper","","","Brown_sciaridae","","",1,0.4,0.4,"Ellipsoid",3.141592,"0.08377578667","0.00008377578667","0.00009215336533","0.09215336533",0.09215336533,"","","8","M",7,"","JPM"
"3415","Diptera","Fogging","Pisonia_grandis","10-Sep-16","Cooper","","","Brown_sciaridae","","",1,0.4,0.4,"Ellipsoid",3.141592,"0.08377578667","0.00008377578667","0.00009215336533","0.09215336533",0.09215336533,"","","8","M",7,"","JPM"
"3416","Diptera","Fogging","Pisonia_grandis","10-Sep-16","Cooper","","","Brown_sciaridae","","",1.2,0.4,0.4,"Ellipsoid",3.141592,"0.100530944","0.000100530944","0.0001105840384","0.1105840384",0.1105840384,"","","8","M",7,"","JPM"
"3417","Diptera","Fogging","Tournefortia","28-Sep-16","Cooper","","","Brown_sciaridae","","",1,0.3,0.3,"Ellipsoid",3.141592,"0.04712388","0.00004712388","0.000051836268","0.051836268",0.051836268,"","","10","J",2,"","JPM"
"3418","Diptera","Fogging","Tournefortia","28-Sep-16","Cooper","","","Brown_sciaridae","","",1,0.3,0.3,"Ellipsoid",3.141592,"0.04712388","0.00004712388","0.000051836268","0.051836268",0.051836268,"","","10","J",2,"","JPM"
"3419","Diptera","Fogging","Tournefortia","28-Sep-16","Cooper","","","Brown_sciaridae","","",1,0.4,0.4,"Ellipsoid",3.141592,"0.08377578667","0.00008377578667","0.00009215336533","0.09215336533",0.09215336533,"","","10","J",2,"","JPM"
"3420","Diptera","Fogging","Tournefortia","28-Sep-16","Cooper","","","Brown_sciaridae","","",1.1,0.4,0.4,"Ellipsoid",3.141592,"0.09215336533","0.00009215336533","0.0001013687019","0.1013687019",0.1013687019,"","","10","J",2,"","JPM"
"3421","Diptera","Fogging","Tournefortia","28-Sep-16","Cooper","","","Brown_sciaridae","","",1,0.3,0.3,"Ellipsoid",3.141592,"0.04712388","0.00004712388","0.000051836268","0.051836268",0.051836268,"","","10","J",2,"","JPM"
"3422","Diptera","Fogging","Tournefortia","28-Sep-16","Cooper","","","Brown_sciaridae","","",1.1,0.3,0.3,"Ellipsoid",3.141592,"0.051836268","0.000051836268","0.0000570198948","0.0570198948",0.0570198948,"","","10","J",2,"","JPM"
"3423","Diptera","Fogging","Tournefortia","21-Aug-16","Whippoorwill","","","Brown_sciaridae","","",1.2,0.4,0.4,"Ellipsoid",3.141592,"0.100530944","0.000100530944","0.0001105840384","0.1105840384",0.1105840384,"","","10","A",2,"","JPM"
"3424","Diptera","Fogging","Pisonia_grandis","22-Aug-16","Eastern","5","Brown_yellow_dasyhelea_sp_1","Brown_yellow_dasyhelea_sp_1","","",1,0.3,0.3,"Ellipsoid",3.141592,"0.04712388","0.00004712388","0.000051836268","0.051836268",0.051836268,"","","6","L",1,"","JPM"
"3425","Diptera","Fogging","Pisonia_grandis","22-Aug-16","Eastern","5","Brown_yellow_dasyhelea_sp_1","Brown_yellow_dasyhelea_sp_1","","",1.2,0.4,0.4,"Ellipsoid",3.141592,"0.100530944","0.000100530944","0.0001105840384","0.1105840384",0.1105840384,"","","6","L",1,"","JPM"
"3426","Diptera","Fogging","Pisonia_grandis","22-Aug-16","Eastern","5","Brown_yellow_dasyhelea_sp_1","Brown_yellow_dasyhelea_sp_1","","",1,0.3,0.3,"Ellipsoid",3.141592,"0.04712388","0.00004712388","0.000051836268","0.051836268",0.051836268,"","","6","L",1,"","JPM"
"3427","Diptera","Fogging","Pisonia_grandis","22-Aug-16","Eastern","5","Brown_yellow_dasyhelea_sp_1","Brown_yellow_dasyhelea_sp_1","","",1,0.3,0.3,"Ellipsoid",3.141592,"0.04712388","0.00004712388","0.000051836268","0.051836268",0.051836268,"","","6","L",1,"","JPM"
"3428","Diptera","Fogging","Pisonia_grandis","22-Aug-16","Eastern","5","Brown_yellow_dasyhelea_sp_1","Brown_yellow_dasyhelea_sp_1","","",0.9,0.3,0.3,"Ellipsoid",3.141592,"0.042411492","0.000042411492","0.0000466526412","0.0466526412",0.0466526412,"","","6","L",1,"","JPM"
"3429","Diptera","Fogging","Pisonia_grandis","22-Aug-16","Eastern","5","Brown_yellow_dasyhelea_sp_1","Brown_yellow_dasyhelea_sp_1","","",1,0.4,0.4,"Ellipsoid",3.141592,"0.08377578667","0.00008377578667","0.00009215336533","0.09215336533",0.09215336533,"","","6","L",1,"","JPM"
"3430","Diptera","Fogging","Pisonia_grandis","22-Aug-16","Eastern","5","Brown_yellow_dasyhelea_sp_1","Brown_yellow_dasyhelea_sp_1","","",1,0.4,0.4,"Ellipsoid",3.141592,"0.08377578667","0.00008377578667","0.00009215336533","0.09215336533",0.09215336533,"","","6","L",1,"","JPM"
"3431","Diptera","Fogging","Pisonia_grandis","22-Aug-16","Eastern","5","Brown_yellow_dasyhelea_sp_1","Brown_yellow_dasyhelea_sp_1","","",1,0.3,0.3,"Ellipsoid",3.141592,"0.04712388","0.00004712388","0.000051836268","0.051836268",0.051836268,"","","6","L",1,"","JPM"
"3432","Diptera","Fogging","Pisonia_grandis","22-Aug-16","Eastern","5","Brown_yellow_dasyhelea_sp_1","Brown_yellow_dasyhelea_sp_1","","",0.8,0.3,0.3,"Ellipsoid",3.141592,"0.037699104","0.000037699104","0.0000414690144","0.0414690144",0.0414690144,"","","6","L",1,"","JPM"
"3433","Diptera","Fogging","Pisonia_grandis","22-Aug-16","Eastern","5","Brown_yellow_dasyhelea_sp_1","Brown_yellow_dasyhelea_sp_1","","",1,0.3,0.3,"Ellipsoid",3.141592,"0.04712388","0.00004712388","0.000051836268","0.051836268",0.051836268,"","","6","L",1,"","JPM"
"3434","Diptera","Fogging","Pisonia_grandis","22-Aug-16","Eastern","5","Brown_yellow_dasyhelea_sp_1","Brown_yellow_dasyhelea_sp_1","","",1.1,0.3,0.3,"Ellipsoid",3.141592,"0.051836268","0.000051836268","0.0000570198948","0.0570198948",0.0570198948,"","","6","L",1,"","JPM"
"3435","Diptera","Fogging","Pisonia_grandis","22-Aug-16","Eastern","5","Brown_yellow_dasyhelea_sp_1","Brown_yellow_dasyhelea_sp_1","","",0.7,0.3,0.3,"Ellipsoid",3.141592,"0.032986716","0.000032986716","0.0000362853876","0.0362853876",0.0362853876,"","","6","L",1,"","JPM"
"3436","Diptera","Fogging","Tournefortia","28-Sep-16","Cooper","3","Dasyhelea_sp_1","Dasyhelea_sp_1","","",0.8,0.3,0.3,"Ellipsoid",3.141592,"0.037699104","0.000037699104","0.0000414690144","0.0414690144",0.0414690144,"","","10","D",6,"","JPM"
"3437","Diptera","Fogging","Tournefortia","28-Sep-16","Cooper","3","Dasyhelea_sp_1","Dasyhelea_sp_1","","",1,0.3,0.3,"Ellipsoid",3.141592,"0.04712388","0.00004712388","0.000051836268","0.051836268",0.051836268,"","","10","D",6,"","JPM"
"3438","Diptera","Fogging","Tournefortia","28-Sep-16","Cooper","3","Dasyhelea_sp_1","Dasyhelea_sp_1","","",0.8,0.3,0.3,"Ellipsoid",3.141592,"0.037699104","0.000037699104","0.0000414690144","0.0414690144",0.0414690144,"","","10","D",6,"","JPM"
"3439","Diptera","Fogging","Tournefortia","28-Sep-16","Cooper","3","Dasyhelea_sp_1","Dasyhelea_sp_1","","",0.8,0.3,0.3,"Ellipsoid",3.141592,"0.037699104","0.000037699104","0.0000414690144","0.0414690144",0.0414690144,"","","10","D",6,"","JPM"
"3440","Diptera","Fogging","Tournefortia","28-Sep-16","Cooper","3","Dasyhelea_sp_1","Dasyhelea_sp_1","","",0.8,0.2,0.2,"Ellipsoid",3.141592,"0.01675515733","0.00001675515733","0.00001843067307","0.01843067307",0.01843067307,"","","10","D",6,"","JPM"
"3441","Diptera","Fogging","Tournefortia","28-Sep-16","Cooper","3","Dasyhelea_sp_1","Dasyhelea_sp_1","","",0.9,0.3,0.3,"Ellipsoid",3.141592,"0.042411492","0.000042411492","0.0000466526412","0.0466526412",0.0466526412,"","","10","D",6,"","JPM"
"3442","Diptera","Fogging","Tournefortia","28-Sep-16","Cooper","3","Dasyhelea_sp_1","Dasyhelea_sp_1","","",0.9,0.3,0.3,"Ellipsoid",3.141592,"0.042411492","0.000042411492","0.0000466526412","0.0466526412",0.0466526412,"","","10","D",6,"","JPM"
"3443","Diptera","Fogging","Tournefortia","28-Sep-16","Cooper","3","Dasyhelea_sp_1","Dasyhelea_sp_1","","",1,0.3,0.3,"Ellipsoid",3.141592,"0.04712388","0.00004712388","0.000051836268","0.051836268",0.051836268,"","","10","D",6,"","JPM"
"3444","Diptera","Fogging","Tournefortia","28-Sep-16","Cooper","3","Dasyhelea_sp_1","Dasyhelea_sp_1","","",1,0.3,0.3,"Ellipsoid",3.141592,"0.04712388","0.00004712388","0.000051836268","0.051836268",0.051836268,"","","10","D",6,"","JPM"
"3445","Diptera","Fogging","Tournefortia","28-Sep-16","Cooper","3","Dasyhelea_sp_1","Dasyhelea_sp_1","","",1.1,0.3,0.3,"Ellipsoid",3.141592,"0.051836268","0.000051836268","0.0000570198948","0.0570198948",0.0570198948,"","","10","D",6,"","JPM"
"3446","Diptera","Fogging","Tournefortia","28-Sep-16","Cooper","3","Dasyhelea_sp_1","Dasyhelea_sp_1","","",1,0.3,0.3,"Ellipsoid",3.141592,"0.04712388","0.00004712388","0.000051836268","0.051836268",0.051836268,"","","10","D",6,"","JPM"
"3447","Diptera","Fogging","Tournefortia","28-Sep-16","Cooper","3","Dasyhelea_sp_1","Dasyhelea_sp_1","","",1,0.3,0.3,"Ellipsoid",3.141592,"0.04712388","0.00004712388","0.000051836268","0.051836268",0.051836268,"","","10","D",6,"","JPM"
"3448","Diptera","Black_light","Scaevola_Tournefortia","27-Aug-16","Lost","5","Discocerina_sp_1","Discocerina_sp_1","","",2,1,0.6,"Ellipsoid",3.141592,"0.6283184","0.0006283184","0.00069115024","0.69115024",0.69115024,"","","2","L",4,"","JPM"
"3449","Diptera","Black_light","Scaevola_Tournefortia","27-Aug-16","Lost","5","Discocerina_sp_1","Discocerina_sp_1","","",1.8,0.9,0.6,"Ellipsoid",3.141592,"0.508937904","0.000508937904","0.0005598316944","0.5598316944",0.5598316944,"","","2","L",4,"","JPM"
"3450","Diptera","Black_light","Scaevola_Tournefortia","27-Aug-16","Lost","5","Discocerina_sp_1","Discocerina_sp_1","","",2,0.6,0.6,"Ellipsoid",3.141592,"0.37699104","0.00037699104","0.000414690144","0.414690144",0.414690144,"","","2","L",4,"","JPM"
"3451","Diptera","Black_light","Scaevola_Tournefortia","27-Aug-16","Lost","5","Discocerina_sp_1","Discocerina_sp_1","","",2.4,0.8,0.7,"Ellipsoid",3.141592,"0.703716608","0.000703716608","0.0007740882688","0.7740882688",0.7740882688,"","","2","L",4,"","JPM"
"3452","Diptera","Black_light","Scaevola_Tournefortia","27-Aug-16","Lost","5","Discocerina_sp_1","Discocerina_sp_1","","",2.4,0.5,0.6,"Ellipsoid",3.141592,"0.37699104","0.00037699104","0.000414690144","0.414690144",0.414690144,"","","2","L",4,"","JPM"
"3453","Diptera","Black_light","Scaevola_Tournefortia","27-Aug-16","Lost","5","Discocerina_sp_1","Discocerina_sp_1","","",2.4,0.7,0.6,"Ellipsoid",3.141592,"0.527787456","0.000527787456","0.0005805662016","0.5805662016",0.5805662016,"","","2","L",4,"","JPM"
"3454","Diptera","Black_light","Scaevola_Tournefortia","27-Aug-16","Lost","5","Discocerina_sp_1","Discocerina_sp_1","","",1.8,0.6,0.6,"Ellipsoid",3.141592,"0.339291936","0.000339291936","0.0003732211296","0.3732211296",0.3732211296,"","","2","L",4,"","JPM"
"3455","Diptera","Black_light","Scaevola_Tournefortia","27-Aug-16","Lost","5","Discocerina_sp_1","Discocerina_sp_1","","",1.8,0.6,0.6,"Ellipsoid",3.141592,"0.339291936","0.000339291936","0.0003732211296","0.3732211296",0.3732211296,"","","2","L",4,"","JPM"
"3456","Diptera","Black_light","Scaevola_Tournefortia","27-Aug-16","Lost","5","Discocerina_sp_1","Discocerina_sp_1","","",2,0.6,0.5,"Ellipsoid",3.141592,"0.3141592","0.0003141592","0.00034557512","0.34557512",0.34557512,"","","2","L",4,"","JPM"
"3457","Diptera","Black_light","Scaevola_Tournefortia","27-Aug-16","Lost","5","Discocerina_sp_1","Discocerina_sp_1","","",2,0.6,0.5,"Ellipsoid",3.141592,"0.3141592","0.0003141592","0.00034557512","0.34557512",0.34557512,"","","2","L",4,"","JPM"
"3458","Diptera","Fogging","Tournefortia","21-Aug-16","Whippoorwill","","","Drosophila_ananassae","","",2,0.6,0.5,"Ellipsoid",3.141592,"0.3141592","0.0003141592","0.00034557512","0.34557512",0.34557512,"","","8","D",8,"","JPM"
"3459","Diptera","Fogging","Pandanus","7-Sep-16","Cooper","2","Pale_fringed_wing_fly","Fat_antennae_fly","","",1.5,0.15,0.15,"Ellipsoid",3.141592,"0.017671455","0.000017671455","0.0000194386005","0.0194386005",0.0194386005,"","","10","A",4,"","JPM"
"3460","Diptera","Fogging","Pandanus","7-Sep-16","Cooper","2","Pale_fringed_wing_fly","Fat_antennae_fly","","",0.7,0.18,0.18,"Ellipsoid",3.141592,"0.01187521776","0.00001187521776","0.00001306273954","0.01306273954",0.01306273954,"","","10","A",7,"","JPM"
"3461","Diptera","Fogging","Cocos_nucifera","4-Sep-16","Cooper","5","Pale_fringed_wing_fly","Fat_antennae_fly","","",1.5,0.2,0.2,"Ellipsoid",3.141592,"0.03141592","0.00003141592","0.000034557512","0.034557512",0.034557512,"","","10","B",3,"","JPM"
"3462","Diptera","Fogging","Cocos_nucifera","4-Sep-16","Cooper","5","Pale_fringed_wing_fly","Fat_antennae_fly","","",1.4,0.15,0.15,"Ellipsoid",3.141592,"0.016493358","0.000016493358","0.0000181426938","0.0181426938",0.0181426938,"","","10","B",3,"","JPM"
"3463","Diptera","Fogging","Terminalia","4-Sep-16","Cooper","9","Pale_fringed_wing_fly","Fat_antennae_fly","","",1,0.2,0.2,"Ellipsoid",3.141592,"0.02094394667","0.00002094394667","0.00002303834133","0.02303834133",0.02303834133,"","","10","F",2,"","JPM"
"3464","Diptera","Fogging","Cocos_nucifera","28-Sep-16","Cooper","1","Pale_fringed_wing_fly","Fat_antennae_fly","","",1.3,0.11,0.11,"Ellipsoid",3.141592,"0.008236207027","0.000008236207027","0.000009059827729","0.009059827729",0.009059827729,"","","10","F",8,"","JPM"
"3465","Diptera","Fogging","Terminalia","11-Sep-16","Cooper","","Pale_fringed_wing_fly","Fat_antennae_fly","","",1.5,0.18,0.18,"Ellipsoid",3.141592,"0.0254468952","0.0000254468952","0.00002799158472","0.02799158472",0.02799158472,"","","10","H",5,"","JPM"
"3466","Diptera","Fogging","Terminalia","11-Sep-16","Cooper","","Pale_fringed_wing_fly","Fat_antennae_fly","","",1.4,0.18,0.18,"Ellipsoid",3.141592,"0.02375043552","0.00002375043552","0.00002612547907","0.02612547907",0.02612547907,"","","10","H",5,"","JPM"
"3467","Diptera","Fogging","Cocos_nucifera","14-Sep-16","Paradise","1","","Fat_antennae_fly","","",0.7,0.12,0.12,"Ellipsoid",3.141592,"0.00527787456","0.00000527787456","0.000005805662016","0.005805662016",0.005805662016,"","","8","A",2,"","JPM"
"3468","Diptera","Fogging","Tournefortia","21-Aug-16","Whippoorwill","","","Pale_fringed_wing_fly","","",1,0.2,0.2,"Ellipsoid",3.141592,"0.02094394667","0.00002094394667","0.00002303834133","0.02303834133",0.02303834133,"","","8","E",6,"","JPM"
"3469","Diptera","Fogging","Cocos_nucifera","10-Oct-16","Portsmouth","","","Pale_unknown_fly","","",1,0.6,0.4,"Ellipsoid",3.141592,"0.12566368","0.00012566368","0.000138230048","0.138230048",0.138230048,"","","8","J",7,"","JPM"
"3470","Diptera","Fogging","Pandanus","4-Sep-16","Cooper","1","","Pale_fringed_wing_fly","","",1,0.2,0.2,"Ellipsoid",3.141592,"0.02094394667","0.00002094394667","0.00002303834133","0.02303834133",0.02303834133,"","","8","M",8,"","JPM"
"3471","Diptera","Fogging","Tournefortia","23-Sep-16","Cooper","2","","Pale_unknown_fly","","",0.9,0.2,0.2,"Ellipsoid",3.141592,"0.018849552","0.000018849552","0.0000207345072","0.0207345072",0.0207345072,"","","8","O",3,"","JPM"
"3472","Diptera","Fogging","Barringtonia","7-Sep-16","Cooper","","","Fat_antennae_fly","","",1,0.15,0.15,"Ellipsoid",3.141592,"0.01178097","0.00001178097","0.000012959067","0.012959067",0.012959067,"","","8","O",7,"","JPM"
"3473","Diptera","Fogging","Barringtonia","7-Sep-16","Cooper","","","Fat_antennae_fly","","",1,0.15,0.15,"Ellipsoid",3.141592,"0.01178097","0.00001178097","0.000012959067","0.012959067",0.012959067,"","","8","O",7,"","JPM"
"3474","Diptera","Fogging","Barringtonia","7-Sep-16","Cooper","","","Fat_antennae_fly","","",0.7,0.2,0.2,"Ellipsoid",3.141592,"0.01466076267","0.00001466076267","0.00001612683893","0.01612683893",0.01612683893,"","","8","O",7,"","JPM"
"3475","Diptera","Fogging","Barringtonia","7-Sep-16","Cooper","","","Fat_antennae_fly","","",0.7,0.2,0.2,"Ellipsoid",3.141592,"0.01466076267","0.00001466076267","0.00001612683893","0.01612683893",0.01612683893,"","","8","O",7,"","JPM"
"3476","Diptera","Black_light","Pandanus","15-Oct-16","Castor","1","","Pale_yellow_nematocera","","",1.2,0.3,0.3,"Ellipsoid",3.141592,"0.056548656","0.000056548656","0.0000622035216","0.0622035216",0.0622035216,"","","6","D",6,"","JPM"
"3477","Diptera","Black_light","Pandanus","15-Oct-16","Castor","1","","Pale_yellow_nematocera","","",1.6,0.3,0.3,"Ellipsoid",3.141592,"0.075398208","0.000075398208","0.0000829380288","0.0829380288",0.0829380288,"","","6","D",6,"","JPM"
"3478","Diptera","Black_light","Terminalia","19-Oct-16","Cooper","8","","Pale_yellow_nematocera","","",1,0.4,0.4,"Ellipsoid",3.141592,"0.08377578667","0.00008377578667","0.00009215336533","0.09215336533",0.09215336533,"","","6","H",6,"","JPM"
"3479","Diptera","Black_light","Terminalia","19-Oct-16","Cooper","8","","Pale_yellow_nematocera","","",1,0.4,0.4,"Ellipsoid",3.141592,"0.08377578667","0.00008377578667","0.00009215336533","0.09215336533",0.09215336533,"","","6","H",6,"","JPM"
"3480","Diptera","Branch_clipping","Tournefortia","4-Oct-16","Portsmouth","3","","Pale_yellow_nematocera","","",1,0.3,0.3,"Ellipsoid",3.141592,"0.04712388","0.00004712388","0.000051836268","0.051836268",0.051836268,"","","6","J",5,"","JPM"
"3481","Diptera","Vegetation_box","Pandanus Litter","8-Sep-16","Kaula","2","","Pale_yellow_nematocera","","",1.5,0.4,0.4,"Ellipsoid",3.141592,"0.12566368","0.00012566368","0.000138230048","0.138230048",0.138230048,"","","6","J",7,"","JPM"
"3482","Diptera","Branch_clipping","Panndanus_fisherianus","16-Oct-16","Whippoorwill","2","","Pale_yellow_nematocera","","",1.5,0.35,0.35,"Ellipsoid",3.141592,"0.096211255","0.000096211255","0.0001058323805","0.1058323805",0.1058323805,"","","6","L",9,"","JPM"
"3483","Diptera","Fogging","Tournefortia","21-Aug-16","Whippoorwill","","","Small_wings_striped_legs_fly","","",0.9,0.35,0.35,"Ellipsoid",3.141592,"0.057726753","0.000057726753","0.0000634994283","0.0634994283",0.0634994283,"","","10","A",1,"","JPM"
"3484","Diptera","Fogging","Tournefortia","21-Aug-16","Whippoorwill","","","Small_wings_striped_legs_fly","","",0.9,0.25,0.35,"Ellipsoid",3.141592,"0.041233395","0.000041233395","0.0000453567345","0.0453567345",0.0453567345,"","","10","A",1,"","JPM"
"3485","Diptera","Fogging","","5-Sep-16","Cooper","","","Thin_cecidomyiid_spp","","",0.6,0.25,0.25,"Ellipsoid",3.141592,"0.01963495","0.00001963495","0.000021598445","0.021598445",0.021598445,"","","10","A",5,"","JPM"
"3486","Diptera","Fogging","","5-Sep-16","Cooper","","","Thin_cecidomyiid_spp","","",0.8,0.3,0.3,"Ellipsoid",3.141592,"0.037699104","0.000037699104","0.0000414690144","0.0414690144",0.0414690144,"","","10","A",5,"","JPM"
"3487","Diptera","Fogging","Cocos","28-Sep-16","Cooper","1","","Thin_cecidomyiid_spp","","",1,0.3,0.3,"Ellipsoid",3.141592,"0.04712388","0.00004712388","0.000051836268","0.051836268",0.051836268,"","","10","G",2,"","JPM"
"3488","Diptera","Fogging","Tournefortia","23-Sep-16","Cooper","2","","Pale_fringed_wing_fly","","",1.5,0.3,0.3,"Ellipsoid",3.141592,"0.07068582","0.00007068582","0.000077754402","0.077754402",0.077754402,"","","10","K",3,"","JPM"
"3489","Diptera","Blacklight","Pisonia","31-Aug-16","Eastern","1","","Thin_cecidomyiid_spp","","",0.6,0.2,0.2,"Ellipsoid",3.141592,"0.012566368","0.000012566368","0.0000138230048","0.0138230048",0.0138230048,"","","5","C",2,"","JPM"
"3490","Diptera","Blacklight","Scaevola_Tournefortia","31-Aug-16","Eastern","3","","Pale_fringed_wing_fly","","",1.4,0.3,0.3,"Ellipsoid",3.141592,"0.065973432","0.000065973432","0.0000725707752","0.0725707752",0.0725707752,"","","5","G",3,"","JPM"
"3491","Diptera","Blacklight","Pisonia","19-Oct-16","Cooper","","","Thin_cecidomyiid_spp","","",1,0.25,0.25,"Ellipsoid",3.141592,"0.03272491667","0.00003272491667","0.00003599740833","0.03599740833",0.03599740833,"","","5","H",1,"","JPM"
"3492","Diptera","Blacklight","Pandanus","19-Oct-16","Cooper","2","","Pale_fringed_wing_fly","","",1.5,0.35,0.35,"Ellipsoid",3.141592,"0.096211255","0.000096211255","0.0001058323805","0.1058323805",0.1058323805,"","","5","H",9,"","JPM"
"3493","Diptera","Blacklight","Pandanus","19-Oct-16","Cooper","2","","Thin_cecidomyiid_spp","","",1,0.3,0.2,"Ellipsoid",3.141592,"0.03141592","0.00003141592","0.000034557512","0.034557512",0.034557512,"","","5","H",9,"","JPM"
"3494","Diptera","Blacklight","Pandanus","19-Oct-16","Cooper","2","","Thin_cecidomyiid_spp","","",1.1,0.3,0.2,"Ellipsoid",3.141592,"0.034557512","0.000034557512","0.0000380132632","0.0380132632",0.0380132632,"","","5","H",9,"","JPM"
"3495","Diptera","Blacklight","Pisonia","19-Oct-16","Cooper","1","","Thin_cecidomyiid_spp","","",1,0.3,0.3,"Ellipsoid",3.141592,"0.04712388","0.00004712388","0.000051836268","0.051836268",0.051836268,"","","5","J",6,"","JPM"
"3496","Diptera","Blacklight","Pisonia","19-Oct-16","Cooper","1","","Thin_cecidomyiid_spp","","",1,0.3,0.3,"Ellipsoid",3.141592,"0.04712388","0.00004712388","0.000051836268","0.051836268",0.051836268,"","","5","J",6,"","JPM"
"3497","Diptera","Blacklight","Pisonia","19-Oct-16","Cooper","1","","Thin_cecidomyiid_spp","","",1.1,0.35,0.35,"Ellipsoid",3.141592,"0.07055492033","0.00007055492033","0.00007761041237","0.07761041237",0.07761041237,"","","5","L",8,"","JPM"
"3498","Diptera","Blacklight","Scaevola_Tournefortia","31-Aug-16","Eastern","3","Thin_cecidomyiid_spp","Thin_cecidomyiid_spp","","",1,0.25,0.25,"Ellipsoid",3.141592,"0.03272491667","0.00003272491667","0.00003599740833","0.03599740833",0.03599740833,"","","4","E",4,"","JPM"
"3499","Diptera","Fogging","Pisonia_grandis","22-Aug-16","Eastern","5","","Yellow_patterned_Dasyhelea","","",0.9,0.4,0.4,"Ellipsoid",3.141592,"0.075398208","0.000075398208","0.0000829380288","0.0829380288",0.0829380288,"","","6","K",9,"","JPM"
"3500","Diptera","Fogging","Pisonia_grandis","22-Aug-16","Eastern","","","Yellow_patterned_Dasyhelea","","",0.8,0.35,0.35,"Ellipsoid",3.141592,"0.05131266933","0.00005131266933","0.00005644393627","0.05644393627",0.05644393627,"","","6","K",9,"","JPM"
"3501","Diptera","Fogging","Pisonia_grandis","22-Aug-16","Eastern","","","Yellow_patterned_Dasyhelea","","",0.9,0.3,0.3,"Ellipsoid",3.141592,"0.042411492","0.000042411492","0.0000466526412","0.0466526412",0.0466526412,"","","6","K",9,"","JPM"
"3502","Diptera","Fogging","Pisonia_grandis","22-Aug-16","Eastern","","","Yellow_patterned_Dasyhelea","","",0.8,0.3,0.3,"Ellipsoid",3.141592,"0.037699104","0.000037699104","0.0000414690144","0.0414690144",0.0414690144,"","","6","K",9,"","JPM"
"3503","Diptera","Fogging","Pisonia_grandis","22-Aug-16","Eastern","","","Yellow_patterned_Dasyhelea","","",1.1,0.2,0.2,"Ellipsoid",3.141592,"0.02303834133","0.00002303834133","0.00002534217547","0.02534217547",0.02534217547,"","","6","K",9,"","JPM"
"3504","Diptera","Fogging","Pisonia_grandis","22-Aug-16","Eastern","","","Yellow_patterned_Dasyhelea","","",1,0.35,0.35,"Ellipsoid",3.141592,"0.06414083667","0.00006414083667","0.00007055492033","0.07055492033",0.07055492033,"","","6","K",9,"","JPM"
